acoustic,acoustic guitar,aggressive,altered with effects,alternative,ambient sounds,angry,arousing,backing vocals,bass guitar,boring,calming,catchy,changing energy,cheerful,classic rock,cleaning the house,cold,constant energy,country,danceable,depressed,distorted electric guitar,driving,drum machine,drum set,electric,electric guitar,electronica,emotional,emotional vocals,energy,exciting,fast,female lead vocals,folk,forget,going to sleep,hanging with friends,happy,heavy,heavy beat,high pitched,indifferent,jazz,light,light beat,lighthearted,like,low energy,major,male lead vocals,mellow,metal,minor,morose,negative,negative feelings,normal,not angry - agressive,not calming,not happy,not likeable,not recommended,not sad,party,piano,pleasant,pop,positive,positive feelings,powerful,r&b,recommended,recording quality,relax,rock,romantic,rough,sad,sampler,sequencer,slow,soft rock,strong,studio recording,studying,synthesized,synthesizer,tender,touching,undanceable,unpleasant,unromantic,uptight,vocal harmonies,weak
0.55276155,0.007032616,0.00040522366,0.005367294,0.04273158,0.0017778524,0.006326907,0.097957484,0.09324205,0.27412635,0.10718266,0.034876455,0.29054105,0.00602808,0.04812875,0.12649891,0.011692304,0.03335073,0.2083351,0.009503198,0.06635006,0.12531973,0.004802949,0.25893933,0.0044867485,0.6444263,0.7912052,0.054533925,0.0074189072,0.08368845,0.060374882,0.750512,0.12821245,0.25854757,0.037137244,0.0014684134,0.13625571,0.010538673,0.0053425897,0.16652273,0.116595745,0.055524327,0.017079538,0.26174325,0.00080856925,0.010466928,0.045759313,0.05869677,0.07389729,0.1269533,0.18019564,0.8330574,0.072652996,0.004292074,0.0028797784,0.15797035,0.15221643,0.02268539,0.8264755,0.867792,0.26240495,0.009800789,0.016279234,0.05085302,0.60783595,0.012712781,0.07182076,0.15997893,0.0059350766,0.23108725,0.47283024,0.16473523,0.0038670644,0.024729228,0.6007128,0.022106722,0.07584728,0.004307962,0.5907467,0.027140727,0.0058399416,0.0032935082,0.16341805,0.0137353605,0.031222189,0.98684245,0.0026576105,0.18449305,0.036856953,0.01267731,0.017552016,0.6028969,0.033016685,0.5611666,0.10699863,0.03750287,0.057738088
0.5221991,0.0048622945,0.00046938038,0.0076665645,0.060940366,0.009619273,0.005738098,0.121806175,0.12816852,0.30285954,0.15711133,0.058698006,0.16813147,0.0031201376,0.03790978,0.053764563,0.009560085,0.03395999,0.23194386,0.021113532,0.04601848,0.108465396,0.005125698,0.1979253,0.0060887462,0.43849066,0.6443653,0.022371585,0.008044869,0.06617966,0.080402814,0.34228212,0.05129309,0.24308561,0.034034114,0.0024985299,0.27056366,0.014419297,0.005852438,0.23416732,0.23762615,0.034751624,0.0048809387,0.1957456,0.0019576196,0.033665124,0.08122841,0.059403677,0.1413761,0.1930481,0.11170831,0.6842561,0.15660568,0.0037613055,0.0034318392,0.12947357,0.1558522,0.011328362,0.7902961,0.85588807,0.2079398,0.010654687,0.021151816,0.029465284,0.6494668,0.039874513,0.068689905,0.28225687,0.01291505,0.12751049,0.5250994,0.0333982,0.0075431922,0.01830821,0.52639854,0.042767268,0.09918106,0.013466255,0.492765,0.03662635,0.004365712,0.003305035,0.37653905,0.0100757945,0.025337392,0.9513717,0.0014651358,0.3340342,0.085394174,0.020176997,0.019605864,0.725067,0.019653304,0.4416668,0.10417968,0.041530237,0.09161807
0.66848785,0.0052475687,0.0003994354,0.0035754202,0.022876391,0.00203271,0.005528525,0.056402795,0.08667609,0.23321341,0.09948681,0.047717646,0.24356216,0.0048003853,0.021583878,0.0763911,0.0048894268,0.045831144,0.23310956,0.010879972,0.056118112,0.12171088,0.003801004,0.22472513,0.0030637183,0.53129286,0.69495094,0.048199352,0.006145729,0.079172075,0.05531088,0.49967977,0.10050525,0.18339634,0.043773077,0.0013759591,0.14127019,0.010438967,0.0029657194,0.11819527,0.14424193,0.031148333,0.005832267,0.27150095,0.0013134993,0.010777351,0.080339335,0.046738748,0.08876925,0.1161134,0.09990058,0.7936763,0.053273495,0.002150677,0.002707175,0.17452298,0.11451832,0.0110283,0.86485744,0.8364036,0.18254091,0.0083555775,0.020304112,0.046969015,0.5839285,0.01673578,0.109744065,0.24150103,0.0076903906,0.2418053,0.44975418,0.059009954,0.00687799,0.021935014,0.6128439,0.026254842,0.07816165,0.0067546563,0.7282484,0.025996823,0.005535333,0.002661834,0.18818161,0.009628504,0.014499497,0.98240066,0.0019734898,0.1321163,0.031074421,0.0094704125,0.012662744,0.5953538,0.01664856,0.45756426,0.09732798,0.021465864,0.056282666
0.5757244,0.014389563,0.0014638857,0.022361731,0.047790684,0.011682506,0.010209604,0.11033564,0.07502688,0.13547619,0.24200939,0.045449495,0.27673212,0.013371211,0.04078036,0.11890875,0.008960364,0.03210469,0.42232302,0.048684698,0.11442859,0.16565083,0.004111485,0.3945771,0.0057085026,0.4852445,0.5242503,0.04195309,0.0037298063,0.07023785,0.14554568,0.34603775,0.17244689,0.21156496,0.093342595,0.0018416143,0.08781288,0.019554596,0.0053584604,0.10719137,0.29077706,0.05152886,0.027200438,0.1094705,0.0033215059,0.020289714,0.1077087,0.050018307,0.11928492,0.27729037,0.15285836,0.78944105,0.15281078,0.004042825,0.0041911863,0.13575162,0.27892184,0.014923844,0.8225846,0.8831112,0.3013613,0.06237573,0.043698743,0.1074702,0.6568221,0.027419455,0.13242069,0.23174909,0.01141899,0.092991024,0.5035083,0.10459324,0.007876864,0.032846455,0.4902013,0.050824746,0.16685736,0.030368086,0.6118742,0.0323349,0.009772588,0.00750851,0.2497727,0.020954281,0.028897779,0.9581802,0.004918474,0.412053,0.044089224,0.029041436,0.026743567,0.6152976,0.08247548,0.30653352,0.07490703,0.018742226,0.053680692
0.40174016,0.023326265,0.017855328,0.15782069,0.15658483,0.00039961727,0.11873496,0.29996255,0.39197117,0.12533931,0.12953088,0.0026923837,0.17325777,0.012724025,0.06585904,0.3119564,0.030030096,0.008848757,0.22014464,0.0287017,0.07821981,0.3363225,0.07017535,0.35563836,0.007835634,0.91004497,0.9704983,0.063697346,0.007154198,0.06344757,0.12340875,0.8718735,0.29945454,0.5645155,0.03936215,0.0024341908,0.10754221,0.002282468,0.0048801075,0.16230898,0.13622305,0.39658338,0.009719761,0.36205572,7.830449e-05,0.022122756,0.019593973,0.03134952,0.023022594,0.008708453,0.10657916,0.9525331,0.010750594,0.010350533,0.0016048661,0.12981828,0.08676085,0.042362846,0.7032603,0.8668356,0.97775126,0.023818135,0.07375456,0.11877978,0.701031,0.002516179,0.0057858336,0.045504004,0.027575918,0.15248846,0.49545255,0.67761743,0.0006361936,0.23391776,0.7810172,0.0051868507,0.6866419,0.0044875876,0.5332369,0.01649008,0.0025175572,0.024972413,0.074843556,0.024364013,0.04862269,0.9946056,0.00935426,0.16735959,0.025636638,0.018898673,0.007473917,0.59887826,0.10817773,0.5942847,0.68043697,0.017968751,0.01793274
0.58585435,0.004888293,0.00034335465,0.0018312347,0.00808934,0.0023179906,0.0028889957,0.034249492,0.030769696,0.04676159,0.30304357,0.01983704,0.09761983,0.0018921323,0.0073756883,0.03603209,0.0048559103,0.007238501,0.23063217,0.019832373,0.046086606,0.053547215,0.0012794025,0.3062004,0.0015757527,0.5133886,0.43198588,0.010750649,0.0011361284,0.012986958,0.0889843,0.18720464,0.08351646,0.1949365,0.043724358,0.00034633136,0.029023854,0.0046218624,0.00069254794,0.12506281,0.21794425,0.011802482,0.007846844,0.041008525,0.0010327057,0.008151224,0.097012885,0.041363463,0.081642285,0.20969914,0.08502193,0.74178064,0.05328797,0.00084183976,0.002007308,0.13386203,0.10554603,0.0032198206,0.82624924,0.8918972,0.2976213,0.01828712,0.009637483,0.037580054,0.4781743,0.009362287,0.030757401,0.176207,0.010709331,0.05098457,0.5783149,0.03151396,0.001812852,0.033487264,0.4620799,0.029800829,0.18051922,0.012084858,0.5281674,0.008049025,0.0033395325,0.0025758774,0.19046418,0.0028147844,0.004330846,0.9873033,0.0002764959,0.4259638,0.02478454,0.009954528,0.015803982,0.53615516,0.030488603,0.13494803,0.07443995,0.006889994,0.055223763
0.58762825,0.00057242246,0.00040788992,0.00079774344,0.006752453,0.019301433,0.0014367994,0.3218826,0.034923024,0.5235763,0.39736402,0.31379464,0.10733176,0.00016170437,0.052007515,0.011638043,0.00030316063,0.0037411565,0.5409571,0.052793276,0.00068376394,0.5041713,0.00703536,0.07230773,0.0009375232,0.12951657,0.34062287,0.00034276984,0.006526981,0.008580807,0.23642498,0.03113556,0.0012296564,0.43441933,0.013061696,0.0001793815,0.04297757,0.018050086,0.0056055775,0.07737195,0.19435136,0.01462052,0.00033545564,0.006992138,9.496596e-05,0.009229851,0.11461849,0.08885715,0.004731864,0.6995211,0.0045008147,0.46727017,0.5381019,0.0005152755,0.0021649802,0.27868733,0.29128802,0.0015066112,0.24692284,0.9607925,0.23014846,0.04968805,0.0010558678,0.001004569,0.31965992,0.0007778177,0.09052066,0.45048812,0.011892431,0.0017483566,0.072537646,0.0050401413,0.0047638896,0.004858671,0.71126926,0.1946714,0.052035835,0.023508165,0.30469364,0.017299188,0.008589359,0.0030754106,0.443051,0.025114743,0.0076105795,0.99592483,0.00033466538,0.8521952,0.0087378435,0.01889717,0.043279078,0.71853936,0.009142256,0.53043467,0.22403531,0.017718654,0.12886208
0.46292442,0.020996882,0.010154692,0.051781602,0.13671726,0.0011510449,0.036829174,0.28496733,0.1814012,0.31559128,0.13368994,0.014575845,0.1992203,0.016441174,0.04596436,0.20788842,0.024136145,0.033814,0.25200185,0.038507048,0.112729914,0.26017642,0.024767661,0.23224445,0.010688755,0.7979885,0.9186746,0.07911156,0.012904276,0.14046416,0.07341161,0.7547988,0.19315419,0.40917102,0.09954328,0.0051209223,0.16164488,0.01041502,0.008392037,0.1856585,0.10318884,0.20007552,0.014483146,0.33112144,0.0004195929,0.023052875,0.050655685,0.036108274,0.13112657,0.03746807,0.12807743,0.92943007,0.054222725,0.010257999,0.0029237499,0.17962542,0.14113216,0.054108422,0.7585868,0.73118615,0.72246766,0.021369113,0.10890503,0.10371345,0.66462433,0.0085663,0.04048891,0.17905334,0.01901147,0.20502974,0.51926696,0.2466156,0.0037671777,0.10010482,0.6712156,0.00976588,0.2129202,0.005366818,0.6210692,0.06297642,0.013418927,0.017660405,0.15792078,0.022425806,0.07463586,0.981838,0.013404851,0.19048853,0.058926005,0.019915525,0.013025417,0.68787557,0.072079286,0.61900735,0.36519367,0.0503652,0.09293644
0.5071553,0.004600864,0.00026690733,0.0058655245,0.025042363,0.0009951764,0.004585777,0.11580744,0.06342638,0.22848098,0.091571964,0.023339562,0.30915436,0.0033155615,0.043822464,0.09414118,0.0064362604,0.030276198,0.19962543,0.005920497,0.051374815,0.07942275,0.0040478315,0.26805145,0.003084689,0.6531572,0.76717407,0.036895745,0.0049747652,0.06444318,0.041125014,0.7185697,0.17058468,0.21025747,0.022613525,0.0015150583,0.115878455,0.007251503,0.0033889022,0.189634,0.109663196,0.044446677,0.006658152,0.26996207,0.0005094529,0.012677472,0.02885229,0.035451274,0.06031063,0.12097676,0.15661801,0.8713228,0.051465143,0.0023250165,0.0013916205,0.13833122,0.10243042,0.012519258,0.8917855,0.8985073,0.23228432,0.007232282,0.01676883,0.039173797,0.6573894,0.009653107,0.0658066,0.1165203,0.0037226474,0.18963629,0.43454567,0.13648859,0.0027714558,0.017553827,0.54076546,0.012728729,0.07082284,0.0027389065,0.5942458,0.016932452,0.003665695,0.0017098759,0.14624676,0.012616256,0.020796692,0.99116266,0.0015741265,0.18828702,0.036529448,0.0062890355,0.008313604,0.5419849,0.022712326,0.5622604,0.108016774,0.024905633,0.041748893
0.42623547,0.021130418,0.0139262,0.112269476,0.120773435,0.00029504937,0.07894849,0.29864737,0.3215783,0.18154225,0.14113626,0.002633904,0.1568644,0.010088167,0.055082228,0.21734111,0.023716131,0.008465108,0.22406064,0.028288445,0.06509595,0.30627364,0.06583187,0.28942809,0.0070739626,0.8874571,0.97386587,0.056405433,0.0055196816,0.05491358,0.09526939,0.85262436,0.22980163,0.56552815,0.051487394,0.001972273,0.14263223,0.0022898428,0.004056643,0.14970607,0.079822905,0.3693136,0.0075936024,0.28528142,8.944832e-05,0.022608347,0.013698649,0.026523346,0.027350422,0.008884593,0.10195006,0.9644322,0.015560592,0.0056365714,0.0010789899,0.11301343,0.096790925,0.037356894,0.7520969,0.8385558,0.9677959,0.019912641,0.06519507,0.10264497,0.68047273,0.0021717586,0.0056305407,0.061541915,0.018196337,0.13247852,0.46617135,0.59724575,0.00051912916,0.20374894,0.76951617,0.0055285124,0.6592244,0.003484686,0.49757376,0.015299427,0.0026661758,0.023171827,0.07413983,0.016714176,0.03529032,0.99512994,0.0075734304,0.1859518,0.01938274,0.013632738,0.005561994,0.64395076,0.0947167,0.6267616,0.63235676,0.015968695,0.019462625
0.6169051,0.0026283243,0.0027449918,0.004516151,0.035674762,0.012676493,0.004109957,0.2198497,0.035266027,0.44710436,0.19842231,0.17729236,0.30936152,0.0010499392,0.059085038,0.024290519,0.0018978086,0.014171306,0.4893455,0.025833543,0.0052809706,0.25000632,0.011935024,0.19074966,0.0017414637,0.2942653,0.47441715,0.0063198516,0.009866259,0.047651865,0.16354047,0.14371331,0.016634779,0.32006207,0.033547863,0.0017083407,0.0922731,0.032988474,0.0060415403,0.11452325,0.17796749,0.084843546,0.0019493297,0.028863888,0.0013570193,0.033251308,0.19428046,0.09565527,0.023156172,0.4088466,0.010079856,0.74040234,0.20568626,0.0015551383,0.0064828307,0.29190484,0.29387665,0.0052510076,0.7706851,0.8372732,0.14746143,0.04888369,0.015762132,0.011386342,0.40187666,0.005819132,0.2647478,0.500726,0.016701281,0.026556928,0.1794689,0.020576108,0.016567273,0.012769956,0.5654506,0.19598795,0.11061624,0.02658401,0.5695995,0.028401084,0.006108307,0.0025815903,0.20028718,0.017728135,0.010247553,0.9855231,0.002237278,0.47442183,0.007008649,0.009489975,0.022497926,0.53101206,0.009476144,0.47847956,0.14792982,0.030704223,0.044025958
0.5658932,0.010689254,0.0003420612,0.0067951977,0.022368027,0.006761097,0.0066321474,0.058399294,0.087333605,0.099545285,0.23739406,0.04030245,0.23459709,0.008013279,0.02348985,0.08697541,0.0049157254,0.029683048,0.2210773,0.019176923,0.092679955,0.12091379,0.0019774653,0.30270982,0.002716239,0.49257734,0.5586435,0.025914444,0.00260522,0.06015888,0.11578673,0.402326,0.10379631,0.18668303,0.06450459,0.00087332027,0.07389939,0.009383579,0.0019428763,0.093143076,0.29824564,0.03607479,0.010345294,0.16960533,0.0020956665,0.009434146,0.09168093,0.054917783,0.13479662,0.2650948,0.10036918,0.7174584,0.08706116,0.0010845952,0.0032948048,0.102170624,0.15974574,0.0072719865,0.81275797,0.90829307,0.24231452,0.027941745,0.025411144,0.075193495,0.61906785,0.031433523,0.08084298,0.17041178,0.011215461,0.14184651,0.6379671,0.062065866,0.008320266,0.03344306,0.5544878,0.03963499,0.0857503,0.018181764,0.6926073,0.017577821,0.007602541,0.002621456,0.21116404,0.0125191035,0.02031431,0.9664814,0.0015874639,0.24756148,0.052739553,0.014863007,0.017020838,0.6161901,0.055169407,0.36610034,0.1051634,0.011859388,0.06533315
0.7668547,0.0039518266,0.00027705534,0.0017150743,0.027360747,0.0016471857,0.0049905595,0.052164406,0.08518192,0.23351827,0.06857157,0.07150248,0.23329389,0.0033442099,0.020638837,0.061192967,0.005599688,0.03416512,0.20090018,0.006161142,0.04415205,0.09146181,0.0026367528,0.21504872,0.0021355606,0.5115908,0.68597215,0.040641733,0.0059233904,0.089927666,0.043485742,0.50891554,0.07225743,0.16901235,0.035461955,0.00086475204,0.085808426,0.009554845,0.0022862202,0.085323475,0.15168723,0.029635565,0.004804761,0.30749467,0.0008945542,0.0071061747,0.0954163,0.06315174,0.12516987,0.13428006,0.059180904,0.7737441,0.04170665,0.0013456367,0.002320208,0.1365849,0.08386812,0.0119356075,0.8143542,0.82753253,0.15791348,0.0074306796,0.012092306,0.055535953,0.4901235,0.015224725,0.09318269,0.2759567,0.006594499,0.26633036,0.43591234,0.048343662,0.009176397,0.01956253,0.5352348,0.025250653,0.059756104,0.008944212,0.76424885,0.016568841,0.005370352,0.0017209256,0.15584081,0.0043556355,0.011303219,0.98290116,0.0014946288,0.10120452,0.028623333,0.009009762,0.011999626,0.6451929,0.017473534,0.3975756,0.100217015,0.028336786,0.06234518
0.6746368,0.0024592236,0.000109053,0.00040909008,0.005152212,0.0006418065,0.0021881317,0.025582252,0.025394196,0.09879184,0.08213326,0.027958237,0.09903724,0.0015501651,0.0035423858,0.0417976,0.0039486163,0.004564181,0.09512853,0.0051047294,0.048333187,0.039083887,0.0009208811,0.09667159,0.0006972911,0.6211276,0.68698907,0.013935154,0.0019841858,0.029912228,0.022432059,0.4152917,0.073737375,0.13224497,0.034445316,8.100432e-05,0.028748238,0.004481382,0.000559263,0.10110136,0.14006226,0.0078104106,0.0029285958,0.112646714,0.00013148325,0.0033428685,0.047429938,0.038484436,0.08091453,0.04688368,0.037016816,0.87543327,0.011648947,0.00048074385,0.0010450892,0.12706931,0.046097495,0.0029612402,0.77501726,0.59715515,0.22209792,0.0027360532,0.0071316417,0.055291284,0.34934253,0.00593661,0.074321784,0.16314736,0.0061068423,0.25773114,0.33969995,0.02432349,0.0035020935,0.019607628,0.5454315,0.0077740606,0.08444629,0.013180897,0.8020754,0.010959536,0.0023243644,0.00077024876,0.14226775,0.0009345609,0.0028650258,0.9960466,0.00025626435,0.13959469,0.011194825,0.0033586032,0.013403797,0.56090325,0.013135307,0.17857367,0.07730811,0.0061128363,0.04165545
0.6600957,0.010915664,0.0019210415,0.01359377,0.080865696,0.0013602237,0.015559805,0.16883133,0.1316662,0.32190123,0.06333245,0.068239786,0.21947137,0.008123533,0.03867229,0.17461786,0.010749483,0.0440986,0.22130452,0.011213446,0.085145764,0.18039589,0.013821716,0.29463702,0.00513996,0.60191536,0.8239499,0.1121075,0.01305702,0.14415829,0.050770316,0.71955395,0.13006762,0.3124308,0.02937956,0.0038543455,0.1249409,0.012022933,0.0075313463,0.11062815,0.14152788,0.08523731,0.009614305,0.42270833,0.00045998438,0.014966307,0.05314669,0.08300445,0.120245844,0.06360929,0.11896002,0.85237616,0.050211176,0.0038103433,0.0036681164,0.17931174,0.09966398,0.034552567,0.8427629,0.81102324,0.34453452,0.018519603,0.035149027,0.07114906,0.4512873,0.011151351,0.07456923,0.17204963,0.009375237,0.26811007,0.46308577,0.16453111,0.0067393854,0.064830065,0.5605563,0.01410523,0.14042473,0.0050135087,0.73384935,0.029676955,0.01397043,0.010929768,0.116450995,0.017186413,0.03832699,0.98160833,0.006703739,0.11890701,0.06256238,0.013520588,0.013157182,0.56923515,0.03454509,0.59687144,0.23637296,0.07001502,0.0602403
0.70258194,0.005293347,0.00070791383,0.004467139,0.055011425,0.0014258225,0.007499074,0.09976571,0.09505703,0.30395627,0.065944806,0.061890993,0.23924002,0.004408975,0.031758416,0.08927058,0.0123248575,0.03166898,0.19439933,0.0076540406,0.05992471,0.13467643,0.004304989,0.29993486,0.003508853,0.59944427,0.8088935,0.081727885,0.010245265,0.11946343,0.045120522,0.6983054,0.09079891,0.3179957,0.024062725,0.0018651197,0.094813034,0.009236302,0.004721891,0.11199334,0.12215237,0.0474106,0.009705089,0.3616629,0.0006208816,0.008362704,0.067942895,0.06677425,0.11684642,0.13447224,0.11095786,0.8299183,0.044807926,0.0035613934,0.0023666553,0.17210658,0.09097366,0.022920761,0.8033502,0.80357677,0.2958699,0.0072389673,0.015241077,0.06255874,0.4654649,0.014315604,0.08136039,0.2005179,0.0057598995,0.2855323,0.41166905,0.08222877,0.0064202836,0.025734616,0.48138177,0.01648929,0.09332158,0.006273424,0.6979578,0.025504785,0.00900511,0.004059058,0.16212657,0.005730364,0.025201863,0.9863875,0.0023329218,0.13934474,0.04229525,0.012278532,0.016680948,0.57435125,0.025776614,0.49045357,0.1597662,0.070407815,0.086187355
0.9818094,0.9814589,3.8312908e-05,7.376027e-07,0.00011372717,0.00081553735,0.91040903,0.0120952455,0.0002472013,0.095635496,0.7271826,2.1670617e-06,0.0013949596,0.00041337937,0.0004436957,0.000104240266,0.5358718,1.935809e-05,0.077864304,0.3134475,0.1856942,1.4380627e-06,0.0020226683,0.027181214,1.2799247e-05,0.014026912,0.017542202,0.00020312036,1.3187587e-05,0.0021153735,0.0072438857,0.94365233,0.00010848627,0.018537527,2.5659525e-05,8.034958e-10,2.2685286e-05,0.00012272163,2.0938121e-05,0.82870084,0.8389211,0.0033824886,0.00202429,0.21612985,2.6360388e-07,0.087192,5.4662937e-06,0.0006166083,0.67773134,0.00023972252,0.50283587,0.9991073,2.8702048e-05,1.8343081e-06,0.00024278126,0.20049535,0.73185545,4.0096346e-08,0.00045851606,0.021142755,0.012056455,0.14596929,4.2790616e-06,0.11425595,0.6036867,2.9762808e-05,1.9674128e-06,0.00024291257,1.642264e-05,0.87212574,0.90390235,0.87542236,2.4912622e-06,0.013720751,0.00027169107,0.00062701234,0.684341,0.0059485477,0.55227786,4.2372083e-08,4.2426503e-08,4.6072702e-05,1.2021302e-05,6.4547254e-07,0.25406048,0.99947315,3.9717975e-06,0.97285163,0.0002749316,0.0008911343,0.47373733,0.93919206,0.07718446,0.3944608,0.6039785,0.00034225703,0.00067337754
0.6323251,0.0082693305,0.00084111735,0.005638493,0.063736275,0.0018372952,0.009042954,0.1113143,0.10532764,0.31113294,0.0771383,0.058771186,0.25353768,0.0064660963,0.0519596,0.10323454,0.010711883,0.038091138,0.2507295,0.00988321,0.068744764,0.15981154,0.005814389,0.3342364,0.0049380553,0.61742467,0.8020609,0.082964815,0.009981153,0.12579557,0.056945086,0.7559775,0.12735878,0.252835,0.034403704,0.0025303026,0.0904151,0.011049487,0.005926845,0.1416567,0.1594399,0.06324103,0.01431292,0.35882026,0.0007504709,0.011635538,0.065984435,0.062965356,0.10953978,0.13489205,0.1365029,0.8365798,0.054889392,0.0041032853,0.0030928736,0.17217605,0.113202654,0.02923222,0.82202107,0.8573862,0.27424926,0.0125200655,0.02253964,0.06368826,0.50048465,0.011435031,0.07084972,0.20373917,0.0073890677,0.25461963,0.42537752,0.13542585,0.0064036576,0.03230779,0.46972772,0.021131333,0.088694006,0.0049669635,0.62528014,0.025509642,0.009940116,0.0049748435,0.14694504,0.009395314,0.034766622,0.9871472,0.0036814094,0.1587779,0.053513028,0.014717035,0.0154377725,0.5644083,0.035951834,0.5221566,0.13418108,0.057750355,0.07184751
0.7896661,0.00058894214,0.0003004324,0.0003766325,0.04498125,0.0036609108,0.00017639663,0.1071363,0.030024843,0.06605853,0.3190498,0.16989869,0.097769395,0.00029356199,0.004322406,0.016050287,0.005723616,0.008897585,0.15091307,0.014601009,0.004036082,0.07547074,0.00525382,0.2611373,0.0011891627,0.1489353,0.37953126,0.0010111284,0.001810891,0.009588735,0.17589942,0.11199855,0.042651787,0.17217581,0.013851228,0.00084486936,0.05667242,0.00377252,0.0038367661,0.21676908,0.15432142,0.005414629,0.005453057,0.041622028,0.0050119036,0.01359462,0.20738986,0.07613211,0.17180319,0.6657189,0.02886459,0.31731856,0.06367998,8.9017754e-05,0.0034792193,0.09722443,0.14303187,0.002097087,0.7155222,0.9383852,0.10172193,0.034503035,0.0021988302,0.004266192,0.2745387,0.08796829,0.008740206,0.5002314,0.00963914,0.011915033,0.6286962,0.024711464,0.0073022866,0.016855301,0.5822988,0.1393244,0.07043432,0.016184451,0.4719801,0.0034532312,0.0016681547,0.003266305,0.31599146,0.003999127,0.0034162856,0.9751187,0.00015096275,0.6021201,0.03621146,0.01384428,0.052447382,0.5320352,0.0057543805,0.07905455,0.14448851,0.018213075,0.13728668
0.6385158,0.005684729,0.0012551185,0.008532532,0.0659893,0.014772938,0.008820534,0.14631069,0.07849422,0.28182483,0.24069081,0.10478774,0.26991123,0.0040098745,0.081995256,0.04508022,0.010570763,0.031657204,0.29110107,0.052563764,0.017681612,0.15805756,0.004445901,0.21251939,0.0048244284,0.30958652,0.50391084,0.0106387,0.00933475,0.046091177,0.19924366,0.22257279,0.023893245,0.301291,0.051673472,0.0017049934,0.10245228,0.031041613,0.0073902495,0.15973693,0.21933621,0.06011962,0.007815493,0.069019616,0.0025321506,0.040275782,0.146424,0.09515037,0.08324128,0.5244817,0.06588924,0.6031208,0.2521714,0.00232631,0.0038062856,0.18730685,0.2653401,0.009590687,0.6639426,0.90312237,0.1810412,0.021119995,0.0135337915,0.02837419,0.5212032,0.026015235,0.1138962,0.3581059,0.0090116225,0.03549412,0.3651358,0.031920463,0.01712871,0.013487689,0.4814759,0.109998986,0.13561887,0.021595456,0.4981328,0.024409812,0.005704298,0.006042245,0.23606618,0.018816793,0.020772299,0.96199477,0.0026217876,0.56411034,0.044466518,0.015682172,0.030308481,0.6699875,0.03519122,0.3627757,0.104596764,0.04102114,0.119034864
0.6704714,0.015356405,0.0035559472,0.012077476,0.07529147,0.0015664898,0.016430244,0.11128218,0.14714321,0.28896752,0.12871504,0.04120263,0.23264785,0.011876729,0.051887304,0.07656705,0.007500656,0.02460052,0.25787517,0.018959496,0.051343843,0.24435653,0.00917553,0.28228572,0.0068271644,0.773456,0.7971652,0.110710986,0.010786266,0.09722194,0.07266107,0.6120335,0.094610445,0.43294844,0.042975474,0.002369538,0.07281485,0.010293008,0.0046273083,0.1668413,0.10279843,0.07712036,0.01650751,0.20411935,0.0008970804,0.012418141,0.06097869,0.06981908,0.08439047,0.08590824,0.18764427,0.8558435,0.066945694,0.0064526647,0.0033226646,0.22630012,0.14078884,0.027814861,0.83380693,0.84667724,0.52845424,0.019407893,0.033439912,0.06073558,0.56094444,0.0073740366,0.07188846,0.16639747,0.010702343,0.16388154,0.38283408,0.10381515,0.004658565,0.04252897,0.507807,0.020791063,0.20059456,0.005303077,0.56736,0.0286436,0.00934974,0.009041126,0.14471558,0.0122589655,0.022299787,0.9897854,0.007460855,0.18466826,0.035164334,0.0139157735,0.013973246,0.47865653,0.04100107,0.56873345,0.1709519,0.045416664,0.07332564
0.5248201,0.020787483,0.013144602,0.059509706,0.09702874,0.0004647884,0.041755352,0.2728186,0.18399234,0.28026846,0.12979138,0.009690705,0.14861381,0.015381207,0.04543099,0.17681439,0.014913788,0.020276655,0.29449058,0.0324127,0.08316343,0.3482858,0.025942003,0.22290985,0.007143188,0.84624195,0.93152446,0.09381684,0.0071041635,0.11325513,0.057610698,0.77716005,0.13227065,0.536264,0.065599166,0.0033979942,0.12618479,0.007013143,0.005175098,0.1438797,0.06276377,0.24323991,0.010468839,0.22225834,0.0002752634,0.019610198,0.03014463,0.03335195,0.06959104,0.020989863,0.11967816,0.9414978,0.035277247,0.0064833746,0.0020489176,0.1850101,0.12268687,0.041664608,0.80914533,0.77276284,0.85012007,0.024934405,0.06261272,0.077503204,0.631389,0.003564026,0.020987023,0.12393068,0.012668545,0.17004912,0.45597804,0.28153384,0.0014419663,0.1290552,0.70467263,0.008956551,0.38311842,0.004068864,0.53248566,0.034761406,0.008827974,0.020536223,0.0805863,0.0139098205,0.04386329,0.992677,0.010553098,0.18736424,0.029163329,0.0123778265,0.008072568,0.6279246,0.061617482,0.67245334,0.38434243,0.030102668,0.051662706
